canonical_key,display_name,state_at_creation,established_year,closed_year,is_active,origin_kind,census_years_present,first_census_year,last_census_year,max_area_km2,min_area_km2,area_change_km2,area_km2_1951,area_km2_1961,area_km2_1971,area_km2_1981,area_km2_1991,area_km2_2001,area_km2_2011,area_km2_2021,area_km2_2025
IND-000586,Kaithal,Haryana,1991,,True,NEW,5,1991,2025,2298.254,2233.525,64.729,,,,,2298.254,2298.254,2233.525,2297.623,2274.46
IND-000566,Karnal,Haryana,1981,1991.0,False,NEW,1,1981,1981,3819.8,3819.8,0.0,,,,3819.8,,,,,
IND-000587,Karnal,Haryana,1991,2001.0,False,NEW,1,1991,1991,1937.761,1937.761,0.0,,,,,1937.761,,,,
IND-000697,Karnal,Haryana,2001,,True,NEW,4,2001,2025,2477.358,2454.597,22.761,,,,,,2475.122,2465.042,2454.597,2477.358
IND-000565,Kurukshetra,Haryana,1981,1991.0,False,NEW,1,1981,1981,3945.507,3945.507,0.0,,,,3945.507,,,,,
IND-000588,Kurukshetra,Haryana,1991,,True,NEW,5,1991,2025,1679.967,1647.26,32.707,,,,,1647.26,1647.26,1671.813,1679.967,1676.264
IND-000570,Mahendragarh,Haryana,1981,1991.0,False,NEW,1,1981,1981,3265.553,3265.553,0.0,,,,3265.553,,,,,
IND-000589,Mahendragarh,Haryana,1991,2011.0,False,NEW,2,1991,2001,1834.238,1834.238,0.0,,,,,1834.238,1834.238,,,
IND-000966,Mahendragarh,Haryana,2011,,True,NEW,3,2011,2025,1934.5,1929.226,5.274,,,,,,,1929.226,1933.322,1934.5
IND-000968,Mewat,Haryana,2011,,True,NEW,3,2011,2025,1531.088,1504.816,26.271,,,,,,,1531.088,1504.816,1515.057
IND-000970,Palwal,Haryana,2011,,True,NEW,3,2011,2025,1385.37,1344.365,41.005,,,,,,,1385.37,1344.365,1359.707
IND-000695,Panchkula,Haryana,2001,,True,NEW,4,2001,2025,912.189,867.808,44.382,,,,,,912.189,867.808,896.863,880.827
IND-000590,Panipat,Haryana,1991,2001.0,False,NEW,1,1991,1991,1881.958,1881.958,0.0,,,,,1881.958,,,,
IND-000698,Panipat,Haryana,2001,,True,NEW,4,2001,2025,1344.618,1266.577,78.042,,,,,,1344.618,1331.097,1266.577,1302.976
IND-000591,Rewari,Haryana,1991,,True,NEW,5,1991,2025,1560.976,1431.339,129.637,,,,,1431.339,1431.339,1515.758,1560.976,1553.125
IND-000568,Rohtak,Haryana,1981,2001.0,False,NEW,2,1981,1991,4173.938,4173.912,0.026,,,,4173.912,4173.938,,,,
IND-000702,Rohtak,Haryana,2001,,True,NEW,4,2001,2025,1676.96,1623.197,53.762,,,,,,1623.197,1664.392,1676.96,1668.584
IND-000573,Sirsa,Haryana,1981,,True,NEW,6,1981,2025,4349.806,4272.371,77.435,,,,4349.741,4349.806,4349.806,4304.813,4272.635,4272.371
IND-000567,Sonipat,Haryana,1981,2001.0,False,NEW,2,1981,1991,1324.26,1324.213,0.047,,,,1324.26,1324.213,,,,
IND-000699,Sonipat,Haryana,2001,,True,NEW,4,2001,2025,2180.123,2063.285,116.838,,,,,,2063.285,2108.429,2180.123,2180.069
IND-000592,Yamunanagar,Haryana,1991,,True,NEW,5,1991,2025,1754.739,1711.524,43.215,,,,,1711.524,1711.524,1754.739,1723.668,1720.743
IND-000125,Chamba,Himachal Pradesh,1951,1981.0,False,ANCHOR,3,1951,1971,8505.726,8505.726,0.0,8505.726,8505.726,8505.726,,,,,,
IND-000574,Chamba,Himachal Pradesh,1981,,True,NEW,6,1981,2025,6518.671,6471.284,47.387,,,,6497.336,6497.418,6497.418,6471.284,6518.671,6513.659
IND-000576,Hamirpur,Himachal Pradesh,1981,,True,NEW,6,1981,2025,1115.711,1109.348,6.363,,,,1110.439,1110.438,1110.438,1109.348,1115.711,1115.691
IND-000434,Kangra,Himachal Pradesh,1971,1981.0,False,NEW,1,1971,1971,8401.794,8401.794,0.0,,,8401.794,,,,,,
IND-000575,Kangra,Himachal Pradesh,1981,1991.0,False,NEW,1,1981,1981,6346.531,6346.531,0.0,,,,6346.531,,,,,
IND-000954,Kangra,Himachal Pradesh,2011,,True,NEW,3,2011,2025,5742.527,5741.0,1.526,,,,,,,5742.527,5741.507,5741.0
IND-000366,Kinnaur,Himachal Pradesh,1961,,True,NEW,8,1961,2025,6511.892,6364.401,147.491,,6511.892,6511.892,6511.891,6511.835,6511.835,6470.784,6364.401,6502.331
IND-000435,Kulu,Himachal Pradesh,1971,,True,NEW,7,1971,2025,5502.101,5431.774,70.327,,,5431.778,5431.783,5431.774,5431.774,5502.101,5494.21,5487.328
IND-000578,Lahul & Spiti,Himachal Pradesh,1981,,True,NEW,6,1981,2025,13957.466,13644.972,312.494,,,,13645.033,13644.972,13644.972,13943.814,13905.458,13957.466
IND-000128,Mahasu,Himachal Pradesh,1951,1961.0,False,ANCHOR,1,1951,1951,11524.456,11524.456,0.0,11524.456,,,,,,,,
IND-000365,Mahasu,Himachal Pradesh,1961,,True,NEW,8,1961,2025,5523.245,5124.729,398.516,,5523.245,5142.423,5142.394,5142.464,5142.464,5133.777,5127.074,5124.729
IND-000126,Mandi,Himachal Pradesh,1951,,True,ANCHOR,9,1951,2025,3954.311,3946.754,7.557,3954.298,3954.298,3954.298,3954.311,3954.295,3954.295,3946.754,3947.153,3949.933
IND-000436,Simla,Himachal Pradesh,1971,,True,NEW,7,1971,2025,1945.384,1932.036,13.349,,,1932.083,1932.096,1932.036,1932.036,1945.384,1936.382,1935.696
IND-000127,Sirmoor,Himachal Pradesh,1951,,True,ANCHOR,9,1951,2025,2862.312,2825.486,36.826,2825.493,2825.493,2825.493,2825.493,2825.486,2825.486,2862.312,2830.574,2826.622
IND-000577,Una,Himachal Pradesh,1981,1991.0,False,NEW,1,1981,1981,944.871,944.871,0.0,,,,944.871,,,,,
IND-000955,Una,Himachal Pradesh,2011,,True,NEW,3,2011,2025,1560.195,1542.635,17.56,,,,,,,1560.195,1543.82,1542.635
IND-000581,Kangra,Himachal_Pradesh,1991,2011.0,False,NEW,2,1991,2001,5177.741,5177.741,0.0,,,,,5177.741,5177.741,,,
IND-000582,Una,Himachal_Pradesh,1991,2011.0,False,NEW,2,1991,2001,2113.617,2113.617,0.0,,,,,2113.617,2113.617,,,
IND-000012,Adilabad,Hyderabad,1951,1961.0,False,ANCHOR,1,1951,1951,20130.689,20130.689,0.0,20130.689,,,,,,,,
IND-000008,Aurangabad,Hyderabad,1951,1991.0,False,ANCHOR,4,1951,1981,19056.464,17491.564,1564.9,17491.564,17491.564,17491.564,19056.464,,,,,
IND-000007,Bhir,Hyderabad,1951,1991.0,False,ANCHOR,4,1951,1981,9625.688,9625.663,0.025,9625.663,9625.663,9625.663,9625.688,,,,,
IND-000005,Bidar,Hyderabad,1951,1961.0,False,ANCHOR,1,1951,1951,12144.197,12144.197,0.0,12144.197,,,,,,,,
IND-000004,Gulberga,Hyderabad,1951,1961.0,False,ANCHOR,1,1951,1951,18670.246,18670.246,0.0,18670.246,,,,,,,,
IND-000001,Hyderabad,Hyderabad,1951,1961.0,False,ANCHOR,1,1951,1951,4202.056,4202.056,0.0,4202.056,,,,,,,,
IND-000015,Karimnagar,Hyderabad,1951,2021.0,False,ANCHOR,7,1951,2011,12017.084,11862.882,154.202,12017.084,11862.912,11862.912,11862.912,11862.882,11862.882,11868.191,,
IND-000002,Mahbubnagar,Hyderabad,1951,1961.0,False,ANCHOR,1,1951,1951,14756.907,14756.907,0.0,14756.907,,,,,,,,
IND-000014,Medak,Hyderabad,1951,1961.0,False,ANCHOR,1,1951,1951,9362.497,9362.497,0.0,9362.497,,,,,,,,
IND-000017,Nalgonda,Hyderabad,1951,1961.0,False,ANCHOR,1,1951,1951,16690.234,16690.234,0.0,16690.234,,,,,,,,
IND-000011,Nanded,Hyderabad,1951,1961.0,False,ANCHOR,1,1951,1951,9008.11,9008.11,0.0,9008.11,,,,,,,,
IND-000013,Nizamabad,Hyderabad,1951,2021.0,False,ANCHOR,7,1951,2011,8035.07,7640.718,394.351,7640.718,7938.477,7938.477,7938.477,7938.384,7938.384,8035.07,,
IND-000006,Osmanabad,Hyderabad,1951,1961.0,False,ANCHOR,1,1951,1951,9967.385,9967.385,0.0,9967.385,,,,,,,,
IND-000009,Parbhani,Hyderabad,1951,1981.0,False,ANCHOR,3,1951,1971,12478.496,12478.496,0.0,12478.496,12478.496,12478.496,,,,,,
IND-000003,Raichur,Hyderabad,1951,1961.0,False,ANCHOR,1,1951,1951,16808.116,16808.116,0.0,16808.116,,,,,,,,
IND-000016,Warangal,Hyderabad,1951,1961.0,False,ANCHOR,1,1951,1951,21957.44,21957.44,0.0,21957.44,,,,,,,,
IND-000532,Anantnag,Jammu & Kashmir,1981,2011.0,False,NEW,3,1981,2001,3626.505,3626.504,0.0,,,,3626.504,3626.505,3626.505,,,
IND-000535,Badgam,Jammu & Kashmir,1981,2011.0,False,NEW,3,1981,2001,1442.553,1409.878,32.676,,,,1442.553,1409.878,1409.878,,,
IND-000537,Baramula,Jammu & Kashmir,1981,2011.0,False,NEW,3,1981,2001,4742.947,4742.937,0.01,,,,4742.937,4742.947,4742.947,,,
IND-001098,Ganderbal,Jammu & Kashmir,2021,2025.0,False,NEW,1,2021,2021,1483.406,1483.406,0.0,,,,,,,,1483.406,
IND-000143,Jammu & Kashmir,Jammu & Kashmir,1951,1961.0,False,ANCHOR,1,1951,1951,220168.503,220168.503,0.0,220168.503,,,,,,,,
IND-000531,Kargil,Jammu & Kashmir,1981,2011.0,False,NEW,3,1981,2001,16826.933,16826.893,0.041,,,,16826.933,16826.893,16826.893,,,
IND-000538,Kupwara,Jammu & Kashmir,1981,2011.0,False,NEW,3,1981,2001,2673.483,2673.481,0.001,,,,2673.483,2673.481,2673.481,,,
IND-000530,Ladakh,Jammu & Kashmir,1981,2011.0,False,NEW,3,1981,2001,79535.657,79535.615,0.042,,,,79535.615,79535.657,79535.657,,,
IND-001104,Mirpur,Jammu & Kashmir,2021,,True,NEW,2,2021,2025,3813.829,3624.307,189.522,,,,,,,,3813.829,3624.307
IND-001103,Muzaffarabad,Jammu & Kashmir,2021,,True,NEW,2,2021,2025,4801.977,4702.136,99.841,,,,,,,,4702.136,4801.977
IND-000534,Pulwama,Jammu & Kashmir,1981,2011.0,False,NEW,3,1981,2001,1293.054,1293.053,0.0,,,,1293.054,1293.053,1293.053,,,
IND-001100,Punch,Jammu & Kashmir,2021,,True,NEW,2,2021,2025,4282.112,4246.794,35.318,,,,,,,,4282.112,4246.794
IND-001101,Ramban,Jammu & Kashmir,2021,2025.0,False,NEW,1,2021,2021,1199.855,1199.855,0.0,,,,,,,,1199.855,
IND-001102,Samba,Jammu & Kashmir,2021,,True,NEW,2,2021,2025,946.136,928.439,17.698,,,,,,,,946.136,928.439
IND-000536,Srinagar,Jammu & Kashmir,1981,2011.0,False,NEW,3,1981,2001,1792.604,1759.915,32.689,,,,1759.915,1792.604,1792.604,,,
IND-001099,Srinagar,Jammu & Kashmir,2021,2025.0,False,NEW,1,2021,2021,400.082,400.082,0.0,,,,,,,,400.082,
IND-000444,,Jammu & Kashmir,1981,2011.0,False,NEW,3,1981,2001,80520.305,80520.29,0.015,,,,80520.305,80520.29,80520.29,,,
IND-000378,Anantnag,Jammu And Kashmir,1961,1981.0,False,NEW,2,1961,1971,4919.608,4919.608,0.0,,4919.608,4919.608,,,,,,
IND-001021,Anantnag,Jammu And Kashmir,2011,,True,NEW,3,2011,2025,2819.656,2729.185,90.471,,,,,,,2819.656,2761.693,2729.185
IND-001010,Badgam,Jammu And Kashmir,2011,,True,NEW,3,2011,2025,1315.513,1249.569,65.945,,,,,,,1249.569,1315.513,1250.507
IND-001016,Bandipore,Jammu And Kashmir,2011,2025.0,False,NEW,2,2011,2021,2587.388,2536.574,50.814,,,,,,,2587.388,2536.574,
IND-001345,Bandipura,Jammu And Kashmir,2025,,True,NEW,1,2025,2025,4045.641,4045.641,0.0,,,,,,,,,4045.641
IND-000438,Baramula,Jammu And Kashmir,1971,1981.0,False,NEW,1,1971,1971,7416.439,7416.439,0.0,,,7416.439,,,,,,
IND-001015,Baramula,Jammu And Kashmir,2011,,True,NEW,3,2011,2025,2156.482,2063.358,93.124,,,,,,,2118.122,2156.482,2063.358
IND-000380,Baramulla,Jammu And Kashmir,1961,1971.0,False,NEW,1,1961,1961,6141.542,6141.542,0.0,,6141.542,,,,,,,
IND-000382,Doda,Jammu And Kashmir,1961,2011.0,False,NEW,5,1961,2001,11864.264,11864.262,0.002,,11864.264,11864.264,11864.263,11864.262,11864.262,,,
IND-001023,Doda,Jammu And Kashmir,2011,,True,NEW,3,2011,2025,2432.735,2380.597,52.138,,,,,,,2432.735,2380.597,2409.783
IND-001018,Ganderbal,Jammu And Kashmir,2011,2021.0,False,NEW,1,2011,2011,1286.633,1286.633,0.0,,,,,,,1286.633,,
IND-001346,Ganderbal,Jammu And Kashmir,2025,,True,NEW,1,2025,2025,1620.888,1620.888,0.0,,,,,,,,,1620.888
IND-000384,Jammu,Jammu And Kashmir,1961,2011.0,False,NEW,5,1961,2001,3718.278,3718.278,0.0,,3718.278,3718.278,3718.278,3718.278,3718.278,,,
IND-001028,Jammu,Jammu And Kashmir,2011,,True,NEW,3,2011,2025,2411.612,2253.278,158.334,,,,,,,2253.278,2345.333,2411.612
IND-001012,Kargil,Jammu And Kashmir,2011,,True,NEW,3,2011,2025,14205.234,13845.821,359.413,,,,,,,13902.293,13845.821,14205.234
IND-000385,Kathua,Jammu And Kashmir,1961,,True,NEW,8,1961,2025,2525.09,2458.915,66.174,,2458.915,2458.915,2458.915,2458.936,2458.936,2525.09,2478.767,2501.924
IND-001025,Kishtwar,Jammu And Kashmir,2011,,True,NEW,3,2011,2025,8374.101,7831.507,542.594,,,,,,,7831.507,8374.101,8176.501
IND-001022,Kulgam,Jammu And Kashmir,2011,,True,NEW,3,2011,2025,1265.724,1165.854,99.87,,,,,,,1165.854,1175.719,1265.724
IND-001009,Kupwara,Jammu And Kashmir,2011,,True,NEW,3,2011,2025,2745.532,2602.633,142.899,,,,,,,2619.276,2602.633,2745.532
IND-000381,Ladakh,Jammu And Kashmir,1961,1981.0,False,NEW,2,1961,1971,96362.682,96362.682,0.0,,96362.682,96362.682,,,,,,
IND-001011,Leh(Ladakh),Jammu And Kashmir,2011,2021.0,False,NEW,1,2011,2011,50109.582,50109.582,0.0,,,,,,,50109.582,,
IND-001019,Pulwama,Jammu And Kashmir,2011,,True,NEW,3,2011,2025,902.464,896.261,6.203,,,,,,,896.261,902.464,897.105
IND-000386,Punch,Jammu And Kashmir,1961,1971.0,False,NEW,1,1961,1961,5135.654,5135.654,0.0,,5135.654,,,,,,,
IND-000440,Punch,Jammu And Kashmir,1971,2011.0,False,NEW,4,1971,2001,2299.619,2299.617,0.002,,,2299.619,2299.619,2299.617,2299.617,,,
IND-001013,Punch,Jammu And Kashmir,2011,2021.0,False,NEW,1,2011,2011,1795.923,1795.923,0.0,,,,,,,1795.923,,
IND-000439,Rajauri,Jammu And Kashmir,1971,2011.0,False,NEW,4,1971,2001,2835.971,2835.97,0.0,,,2835.97,2835.971,2835.971,2835.971,,,
IND-001014,Rajouri,Jammu And Kashmir,2011,,True,NEW,3,2011,2025,2783.506,2637.198,146.309,,,,,,,2783.506,2687.604,2637.198
IND-001024,Ramban,Jammu And Kashmir,2011,2021.0,False,NEW,1,2011,2011,1167.414,1167.414,0.0,,,,,,,1167.414,,
IND-001347,Ramban,Jammu And Kashmir,2025,,True,NEW,1,2025,2025,1289.208,1289.208,0.0,,,,,,,,,1289.208
IND-001027,Reasi,Jammu And Kashmir,2011,2025.0,False,NEW,2,2011,2021,2148.434,2126.075,22.36,,,,,,,2148.434,2126.075,
IND-001348,Riasi,Jammu And Kashmir,2025,,True,NEW,1,2025,2025,1933.832,1933.832,0.0,,,,,,,,,1933.832
IND-001029,Samba,Jammu And Kashmir,2011,2021.0,False,NEW,1,2011,2011,788.399,788.399,0.0,,,,,,,788.399,,
IND-001020,Shupiyan,Jammu And Kashmir,2011,,True,NEW,3,2011,2025,508.001,492.006,15.995,,,,,,,492.006,508.001,505.937
IND-000379,Srinagar,Jammu And Kashmir,1961,1971.0,False,NEW,1,1961,1961,4477.322,4477.322,0.0,,4477.322,,,,,,,
IND-000437,Srinagar,Jammu And Kashmir,1971,1981.0,False,NEW,1,1971,1971,3202.456,3202.456,0.0,,,3202.456,,,,,,
IND-001017,Srinagar,Jammu And Kashmir,2011,2021.0,False,NEW,1,2011,2011,477.218,477.218,0.0,,,,,,,477.218,,
IND-001349,Srinagar,Jammu And Kashmir,2025,,True,NEW,1,2025,2025,281.804,281.804,0.0,,,,,,,,,281.804
IND-000383,Udhampur,Jammu And Kashmir,1961,2011.0,False,NEW,5,1961,2001,4569.979,4569.965,0.014,,4569.979,4569.979,4569.979,4569.965,4569.965,,,
IND-001026,Udhampur,Jammu And Kashmir,2011,,True,NEW,3,2011,2025,2389.621,2234.494,155.127,,,,,,,2389.621,2234.494,2281.427
IND-001097,,Jammu And Kashmir,2011,2021.0,False,NEW,1,2011,2011,108672.049,108672.049,0.0,,,,,,,108672.049,,
IND-000819,Bokaro,Jharkhand,2001,,True,NEW,4,2001,2025,2888.459,2865.936,22.523,,,,,,2865.936,2888.459,2886.264,2880.028
IND-000812,Chatra,Jharkhand,2001,,True,NEW,4,2001,2025,3837.212,3722.606,114.606,,,,,,3784.166,3837.212,3722.606,3805.727
IND-000818,Dhanbad,Jharkhand,2001,,True,NEW,4,2001,2025,2041.013,2034.83,6.183,,,,,,2034.83,2038.992,2041.013,2037.82
IND-001001,Dumka,Jharkhand,2011,,True,NEW,3,2011,2025,3780.81,3760.255,20.555,,,,,,,3780.81,3765.519,3760.255
IND-000810,Garhwa,Jharkhand,2001,,True,NEW,4,2001,2025,4101.714,4073.943,27.77,,,,,,4073.943,4084.661,4085.01,4101.714
IND-000815,Giridih,Jharkhand,2001,,True,NEW,4,2001,2025,4993.831,4963.986,29.845,,,,,,4964.161,4993.831,4967.548,4963.986
IND-001005,Gumla,Jharkhand,2011,,True,NEW,3,2011,2025,5359.936,5266.934,93.002,,,,,,,5266.934,5357.1,5359.936
IND-000813,Hazaribagh,Jharkhand,2001,2011.0,False,NEW,1,2001,2001,5975.526,5975.526,0.0,,,,,,5975.526,,,
IND-000999,Hazaribagh,Jharkhand,2011,,True,NEW,3,2011,2025,4396.338,4291.409,104.929,,,,,,,4291.409,4396.338,4337.747
IND-001002,Jamtara,Jharkhand,2011,,True,NEW,3,2011,2025,1862.127,1807.916,54.21,,,,,,,1862.127,1815.095,1807.916
IND-001004,Khunti,Jharkhand,2011,,True,NEW,3,2011,2025,2677.699,2628.515,49.183,,,,,,,2677.699,2628.515,2635.809
IND-000814,Kodarma,Jharkhand,2001,2011.0,False,NEW,1,2001,2001,1399.745,1399.745,0.0,,,,,,1399.745,,,
IND-000995,Kodarma,Jharkhand,2011,,True,NEW,3,2011,2025,1646.93,1634.282,12.648,,,,,,,1634.282,1646.93,1638.494
IND-000998,Latehar,Jharkhand,2011,,True,NEW,3,2011,2025,4288.505,4144.233,144.272,,,,,,,4144.233,4288.505,4243.068
IND-000817,Pakaur,Jharkhand,2001,,True,NEW,4,2001,2025,1898.272,1800.719,97.553,,,,,,1803.158,1898.272,1813.573,1800.719
IND-000811,Palamu,Jharkhand,2001,2011.0,False,NEW,1,2001,2001,8676.44,8676.44,0.0,,,,,,8676.44,,,
IND-000997,Palamu,Jharkhand,2011,,True,NEW,3,2011,2025,4453.439,4391.472,61.967,,,,,,,4453.439,4391.472,4419.58
IND-001007,Pashchimi Singhbhum,Jharkhand,2011,,True,NEW,3,2011,2025,7228.293,7172.39,55.904,,,,,,,7172.39,7228.293,7223.648
IND-001000,Ramgarh,Jharkhand,2011,,True,NEW,3,2011,2025,1394.932,1334.547,60.385,,,,,,,1334.547,1394.932,1393.647
IND-001003,Ranchi,Jharkhand,2011,,True,NEW,3,2011,2025,5064.336,4985.908,78.428,,,,,,,5064.336,5007.842,4985.908
IND-000816,Sahibganj,Jharkhand,2001,2011.0,False,NEW,1,2001,2001,2127.75,2127.75,0.0,,,,,,2127.75,,,
IND-000996,Sahibganj,Jharkhand,2011,2021.0,False,NEW,1,2011,2011,1915.839,1915.839,0.0,,,,,,,1915.839,,
IND-001214,Sahibganj,Jharkhand,2021,,True,NEW,2,2021,2025,2192.256,2191.23,1.026,,,,,,,,2192.256,2191.23
IND-001008,Saraikela-Kharsawan,Jharkhand,2011,,True,NEW,3,2011,2025,2659.951,2632.885,27.066,,,,,,,2632.885,2659.951,2659.221
IND-001006,Simdega,Jharkhand,2011,,True,NEW,3,2011,2025,3778.105,3768.121,9.983,,,,,,,3776.888,3768.121,3778.105
IND-000907,Bagalkot,Karnataka,2001,,True,NEW,4,2001,2025,6585.252,6524.225,61.027,,,,,,6585.252,6524.225,6552.003,6553.001
IND-000050,Bangalore,Karnataka,1951,1991.0,False,ANCHOR,4,1951,1981,7988.443,7988.441,0.002,7988.441,7988.441,7988.441,7988.443,,,,,
IND-000655,Bangalore,Karnataka,1991,,True,NEW,5,1991,2025,2196.19,2172.386,23.803,,,,,2172.386,2172.386,2191.417,2196.125,2196.19
IND-001083,Bangalore Rural,Karnataka,2011,,True,NEW,3,2011,2025,2298.239,2271.341,26.899,,,,,,,2271.341,2298.239,2298.235
IND-000656,Bangalore_Rural,Karnataka,1991,2011.0,False,NEW,2,1991,2001,5815.984,5815.984,0.0,,,,,5815.984,5815.984,,,
IND-000336,Bellary,Karnataka,1961,2001.0,False,NEW,4,1961,1991,9907.455,9907.446,0.009,,9907.455,9907.455,9907.447,9907.446,,,,
IND-000914,Bellary,Karnataka,2001,,True,NEW,4,2001,2025,8472.322,8451.826,20.496,,,,,,8472.322,8451.826,8462.681,8462.942
IND-000340,Bidar,Karnataka,1961,,True,NEW,8,1961,2025,5452.794,5436.56,16.234,,5452.793,5452.793,5452.794,5452.79,5452.79,5436.56,5444.173,5448.653
IND-000908,Bijapur,Karnataka,2001,,True,NEW,4,2001,2025,10510.567,10494.982,15.585,,,,,,10495.742,10510.567,10494.982,10495.284
IND-000921,Chamarajanagar,Karnataka,2001,,True,NEW,4,2001,2025,5662.851,5647.112,15.739,,,,,,5662.851,5648.398,5647.112,5647.728
IND-000054,Chickmaglur,Karnataka,1951,,True,ANCHOR,9,1951,2025,7203.228,7156.725,46.503,7156.725,7156.725,7156.725,7156.725,7156.773,7156.773,7191.568,7203.228,7203.007
IND-001082,Chikkaballapura,Karnataka,2011,,True,NEW,3,2011,2025,4354.469,4242.752,111.717,,,,,,,4354.469,4242.752,4243.185
IND-000056,Chitaldrug,Karnataka,1951,1961.0,False,ANCHOR,1,1951,1951,12258.081,12258.081,0.0,12258.081,,,,,,,,
IND-000335,Chitradurga,Karnataka,1961,2001.0,False,NEW,4,1961,1991,10892.963,10892.919,0.044,,10892.919,10892.919,10892.963,10892.934,,,,
IND-000915,Chitradurga,Karnataka,2001,,True,NEW,4,2001,2025,8478.349,8433.987,44.361,,,,,,8433.987,8478.349,8436.223,8436.075
IND-000919,Dakshina Kannada,Karnataka,2001,,True,NEW,4,2001,2025,4864.462,4776.693,87.768,,,,,,4776.693,4843.88,4864.462,4858.452
IND-000338,Dakshina_Kannara,Karnataka,1961,2001.0,False,NEW,4,1961,1991,8415.856,8415.805,0.051,,8415.856,8415.856,8415.853,8415.805,,,,
IND-000916,Davanagere,Karnataka,2001,,True,NEW,4,2001,2025,6015.117,5905.438,109.679,,,,,,6015.117,5905.438,5923.694,5923.628
IND-000912,Dharwad,Karnataka,2001,,True,NEW,4,2001,2025,4262.44,4218.715,43.725,,,,,,4262.44,4218.715,4258.754,4258.651
IND-000911,Gadag,Karnataka,2001,,True,NEW,4,2001,2025,4657.512,4635.446,22.066,,,,,,4647.245,4635.446,4657.172,4657.512
IND-000339,Gulbarga,Karnataka,1961,2011.0,False,NEW,5,1961,2001,16230.821,16230.803,0.017,,16230.811,16230.811,16230.821,16230.803,16230.803,,,
IND-001079,Gulbarga,Karnataka,2011,,True,NEW,3,2011,2025,11089.605,10953.015,136.59,,,,,,,11089.605,10953.015,10955.987
IND-000053,Hassan,Karnataka,1951,,True,ANCHOR,9,1951,2025,6844.567,6781.236,63.332,6781.236,6781.236,6781.236,6781.238,6781.261,6781.261,6844.567,6813.447,6813.601
IND-000913,Haveri,Karnataka,2001,,True,NEW,4,2001,2025,4859.211,4812.279,46.931,,,,,,4812.279,4859.211,4823.236,4823.087
IND-000058,Kolar,Karnataka,1951,2011.0,False,ANCHOR,6,1951,2001,8222.831,8222.799,0.032,8222.799,8222.799,8222.799,8222.799,8222.831,8222.831,,,
IND-001081,Kolar,Karnataka,2011,,True,NEW,3,2011,2025,3979.11,3900.11,79.0,,,,,,,3900.11,3978.685,3979.11
IND-000910,Koppal,Karnataka,2001,,True,NEW,4,2001,2025,5575.024,5569.677,5.347,,,,,,5571.663,5575.024,5570.15,5569.677
IND-000052,Mandya,Karnataka,1951,,True,ANCHOR,9,1951,2025,4962.766,4939.684,23.082,4939.689,4939.689,4939.689,4939.691,4939.684,4939.684,4946.515,4962.766,4962.63
IND-000051,Mysore,Karnataka,1951,1961.0,False,ANCHOR,1,1951,1951,9164.568,9164.568,0.0,9164.568,,,,,,,,
IND-000337,Mysore,Karnataka,1961,2001.0,False,NEW,4,1961,1991,11954.373,11954.329,0.044,,11954.372,11954.372,11954.373,11954.329,,,,
IND-000920,Mysore,Karnataka,2001,,True,NEW,4,2001,2025,6353.014,6291.404,61.61,,,,,,6291.404,6353.014,6306.97,6308.197
IND-000341,Raichur,Karnataka,1961,2001.0,False,NEW,4,1961,1991,14024.144,14024.137,0.007,,14024.137,14024.137,14024.137,14024.144,,,,
IND-000909,Raichur,Karnataka,2001,,True,NEW,4,2001,2025,8461.764,8442.511,19.254,,,,,,8452.332,8461.764,8442.511,8442.726
IND-001084,Ramanagara,Karnataka,2011,,True,NEW,3,2011,2025,3513.134,3510.551,2.583,,,,,,,3510.551,3513.134,3513.019
IND-000055,Shimoga,Karnataka,1951,2001.0,False,ANCHOR,5,1951,1991,10624.065,10624.035,0.03,10624.065,10624.065,10624.065,10624.035,10624.062,,,,
IND-000917,Shimoga,Karnataka,2001,,True,NEW,4,2001,2025,8503.022,8477.904,25.118,,,,,,8503.022,8491.482,8477.904,8477.914
IND-000057,Tumkur,Karnataka,1951,1961.0,False,ANCHOR,1,1951,1951,9246.604,9246.604,0.0,9246.604,,,,,,,,
IND-000334,Tumkur,Karnataka,1961,,True,NEW,8,1961,2025,10611.726,10576.822,34.904,,10611.687,10611.687,10611.683,10611.726,10611.726,10576.822,10597.829,10598.719
IND-000918,Udupi,Karnataka,2001,,True,NEW,4,2001,2025,3639.1,3577.13,61.97,,,,,,3639.1,3584.952,3577.13,3582.239
IND-001080,Yadgir,Karnataka,2011,,True,NEW,3,2011,2025,5334.948,5273.917,61.031,,,,,,,5334.948,5274.045,5273.917
IND-000452,Alappuzha,Kerala,1981,,True,NEW,6,1981,2025,1420.237,1417.313,2.924,,,,1417.817,1417.812,1417.812,1418.215,1417.313,1420.237
IND-000393,Alapuzha,Kerala,1961,1981.0,False,NEW,2,1961,1971,1737.277,1737.277,0.0,,1737.277,1737.277,,,,,,
IND-000391,Eranakulam,Kerala,1961,1981.0,False,NEW,2,1961,1971,2924.998,2924.998,0.0,,2924.998,2924.998,,,,,,
IND-000448,Ernakulam,Kerala,1981,1991.0,False,NEW,1,1981,1981,2116.055,2116.055,0.0,,,,2116.055,,,,,
IND-000660,Ernakulam,Kerala,1991,,True,NEW,5,1991,2025,3080.379,3054.153,26.225,,,,,3064.631,3064.631,3080.379,3054.153,3060.01
