canonical_key,display_name,state,census_year,area_km2,fill_method,fill_source_ck,fill_confidence
IND-000663,Pathanamthitta,Kerala,1951,2476.115439,LINEAGE_BACKFILL,IND-000394,0.665
IND-000663,Pathanamthitta,Kerala,1961,2476.247403,LINEAGE_BACKFILL,IND-000394,0.95
IND-000663,Pathanamthitta,Kerala,1971,2476.247403,LINEAGE_BACKFILL,IND-000394,0.95
IND-000663,Pathanamthitta,Kerala,1981,2640.189126,LINEAGE_BACKFILL,IND-000394,0.95
IND-000663,Pathanamthitta,Kerala,1991,2640.3034789244102,DIRECT,IND-000663,1.0
IND-000663,Pathanamthitta,Kerala,2001,2640.3034789244102,DIRECT,IND-000663,1.0
IND-000663,Pathanamthitta,Kerala,2011,2607.9272362193046,DIRECT,IND-000663,1.0
IND-000663,Pathanamthitta,Kerala,2021,2650.186546745069,DIRECT,IND-000663,1.0
IND-000663,Pathanamthitta,Kerala,2025,2650.920542893687,DIRECT,IND-000663,1.0
IND-000395,Thiruvananthapuram,Kerala,1951,2195.050949,LINEAGE_BACKFILL,IND-000097,0.7
IND-000395,Thiruvananthapuram,Kerala,1961,2195.122435679532,DIRECT,IND-000395,1.0
IND-000395,Thiruvananthapuram,Kerala,1971,2195.122435679532,DIRECT,IND-000395,1.0
IND-000395,Thiruvananthapuram,Kerala,1981,2195.122435679532,DIRECT,IND-000395,1.0
IND-000395,Thiruvananthapuram,Kerala,1991,2195.113348249662,DIRECT,IND-000395,1.0
IND-000395,Thiruvananthapuram,Kerala,2001,2195.113348249662,DIRECT,IND-000395,1.0
IND-000395,Thiruvananthapuram,Kerala,2011,2204.408195732806,DIRECT,IND-000395,1.0
IND-000395,Thiruvananthapuram,Kerala,2021,2183.1319439985737,DIRECT,IND-000395,1.0
IND-000395,Thiruvananthapuram,Kerala,2025,2193.0702791997037,DIRECT,IND-000395,1.0
IND-000390,Thrisur,Kerala,1951,3046.665171,LINEAGE_BACKFILL,IND-000100,0.7
IND-000390,Thrisur,Kerala,1961,3046.881455255696,DIRECT,IND-000390,1.0
IND-000390,Thrisur,Kerala,1971,3046.881455255696,DIRECT,IND-000390,1.0
IND-000390,Thrisur,Kerala,1981,3046.88147278031,DIRECT,IND-000390,1.0
IND-000390,Thrisur,Kerala,1991,3046.870221932983,DIRECT,IND-000390,1.0
IND-000390,Thrisur,Kerala,2001,3046.870221932983,DIRECT,IND-000390,1.0
IND-000390,Thrisur,Kerala,2011,3014.5715007306644,DIRECT,IND-000390,1.0
IND-000390,Thrisur,Kerala,2021,3024.805902782743,DIRECT,IND-000390,1.0
IND-000390,Thrisur,Kerala,2025,3030.844534930014,DIRECT,IND-000390,1.0
IND-000446,Wayanad,Kerala,1951,2124.41402,LINEAGE_BACKFILL,IND-000387|IND-000441,0.49
IND-000446,Wayanad,Kerala,1961,2124.530607,LINEAGE_BACKFILL,IND-000387|IND-000441,0.7
IND-000446,Wayanad,Kerala,1971,2124.544879,LINEAGE_BACKFILL,IND-000387|IND-000441,0.7
IND-000446,Wayanad,Kerala,1981,2124.706066360751,DIRECT,IND-000446,1.0
IND-000446,Wayanad,Kerala,1991,2124.708878055346,DIRECT,IND-000446,1.0
IND-000446,Wayanad,Kerala,2001,2124.708878055346,DIRECT,IND-000446,1.0
IND-000446,Wayanad,Kerala,2011,2138.1644322551833,DIRECT,IND-000446,1.0
IND-000446,Wayanad,Kerala,2021,2135.8778709651187,DIRECT,IND-000446,1.0
IND-000446,Wayanad,Kerala,2025,2131.0596073178,DIRECT,IND-000446,1.0
IND-000129,Kutch,Kutch,1951,43443.49921306482,DIRECT,IND-000129,1.0
IND-000129,Kutch,Kutch,1961,43443.49921306482,DIRECT,IND-000129,1.0
IND-000129,Kutch,Kutch,1971,43443.49921306482,DIRECT,IND-000129,1.0
IND-000129,Kutch,Kutch,1981,43443.47300050626,DIRECT,IND-000129,1.0
IND-000129,Kutch,Kutch,1991,43172.97896751615,DIRECT,IND-000129,1.0
IND-000129,Kutch,Kutch,2001,43172.97896751615,DIRECT,IND-000129,1.0
IND-000129,Kutch,Kutch,2011,42765.69915644373,DIRECT,IND-000129,1.0
IND-000129,Kutch,Kutch,2021,41914.880211215626,DIRECT,IND-000129,1.0
IND-000129,Kutch,Kutch,2025,40697.42941467128,DIRECT,IND-000129,1.0
IND-001313,Leh,Ladakh,1951,76924.037679,LINEAGE_BACKFILL,IND-000578|IND-001011|IND-001012|IND-001016|IND-001097,0.2281
IND-001313,Leh,Ladakh,1961,76924.25076,LINEAGE_BACKFILL,IND-000578|IND-001011|IND-001012|IND-001016|IND-001097,0.3258
IND-001313,Leh,Ladakh,1971,76924.255072,LINEAGE_BACKFILL,IND-000578|IND-001011|IND-001012|IND-001016|IND-001097,0.343
IND-001313,Leh,Ladakh,1981,147270.594818,LINEAGE_BACKFILL,IND-000578|IND-001011|IND-001012|IND-001016|IND-001097,0.49
IND-001313,Leh,Ladakh,1991,147270.67974,LINEAGE_BACKFILL,IND-000578|IND-001011|IND-001012|IND-001016|IND-001097,0.49
IND-001313,Leh,Ladakh,2001,147270.67974,LINEAGE_BACKFILL,IND-000578|IND-001011|IND-001012|IND-001016|IND-001097,0.49
IND-001313,Leh,Ladakh,2011,152727.126579,LINEAGE_BACKFILL,IND-000578|IND-001011|IND-001012|IND-001016|IND-001097,0.7
IND-001313,Leh,Ladakh,2021,154887.8683911875,DIRECT,IND-001313,1.0
IND-001313,Leh,Ladakh,2025,154019.77933590504,DIRECT,IND-001313,1.0
IND-001334,Lakshadweep,Lakshadweep,1951,7.339428,LINEAGE_BACKFILL,IND-001264,0.343
IND-001334,Lakshadweep,Lakshadweep,1961,7.339428,LINEAGE_BACKFILL,IND-001264,0.343
IND-001334,Lakshadweep,Lakshadweep,1971,7.257746,LINEAGE_BACKFILL,IND-001264,0.343
IND-001334,Lakshadweep,Lakshadweep,1981,7.339463,LINEAGE_BACKFILL,IND-001264,0.343
IND-001334,Lakshadweep,Lakshadweep,1991,7.342,LINEAGE_BACKFILL,IND-001264,0.343
IND-001334,Lakshadweep,Lakshadweep,2001,7.342,LINEAGE_BACKFILL,IND-001264,0.343
IND-001334,Lakshadweep,Lakshadweep,2011,21.46898,LINEAGE_BACKFILL,IND-001264,0.49
IND-001334,Lakshadweep,Lakshadweep,2021,22.605016,LINEAGE_BACKFILL,IND-001264,0.7
IND-001334,Lakshadweep,Lakshadweep,2025,29.887820570903298,DIRECT,IND-001334,1.0
IND-000038,Bhilsa,Madhya Bharat,1951,7318.920739056682,DIRECT,IND-000038,1.0
IND-000038,Bhilsa,Madhya Bharat,1961,7318.920739056682,DIRECT,IND-000038,1.0
IND-000038,Bhilsa,Madhya Bharat,1971,7318.920739056682,DIRECT,IND-000038,1.0
IND-000038,Bhilsa,Madhya Bharat,1981,7318.93064496559,DIRECT,IND-000038,1.0
IND-000038,Bhilsa,Madhya Bharat,1991,7318.904047986636,DIRECT,IND-000038,1.0
IND-000038,Bhilsa,Madhya Bharat,2001,7318.904047986636,DIRECT,IND-000038,1.0
IND-000038,Bhilsa,Madhya Bharat,2011,7225.023711575492,DIRECT,IND-000038,1.0
IND-000038,Bhilsa,Madhya Bharat,2021,7301.565215589954,DIRECT,IND-000038,1.0
IND-000038,Bhilsa,Madhya Bharat,2025,7303.583794788982,DIRECT,IND-000038,1.0
IND-000040,Dewas,Madhya Bharat,1951,6985.7363933379265,DIRECT,IND-000040,1.0
IND-000040,Dewas,Madhya Bharat,1961,6985.7363933379265,DIRECT,IND-000040,1.0
IND-000040,Dewas,Madhya Bharat,1971,6985.7363933379265,DIRECT,IND-000040,1.0
IND-000040,Dewas,Madhya Bharat,1981,6985.711878457621,DIRECT,IND-000040,1.0
IND-000040,Dewas,Madhya Bharat,1991,6985.774873782735,DIRECT,IND-000040,1.0
IND-000040,Dewas,Madhya Bharat,2001,6985.774873782735,DIRECT,IND-000040,1.0
IND-000040,Dewas,Madhya Bharat,2011,7183.726220930608,DIRECT,IND-000040,1.0
IND-000040,Dewas,Madhya Bharat,2021,7011.641998137181,DIRECT,IND-000040,1.0
IND-000040,Dewas,Madhya Bharat,2025,7012.289198799514,DIRECT,IND-000040,1.0
IND-000041,Dhar,Madhya Bharat,1951,8164.311363995633,DIRECT,IND-000041,1.0
IND-000041,Dhar,Madhya Bharat,1961,8164.311363995633,DIRECT,IND-000041,1.0
IND-000041,Dhar,Madhya Bharat,1971,8164.311363995633,DIRECT,IND-000041,1.0
IND-000041,Dhar,Madhya Bharat,1981,8164.2972334135075,DIRECT,IND-000041,1.0
IND-000041,Dhar,Madhya Bharat,1991,8164.307955611711,DIRECT,IND-000041,1.0
IND-000041,Dhar,Madhya Bharat,2001,8164.307955611711,DIRECT,IND-000041,1.0
IND-000041,Dhar,Madhya Bharat,2011,8147.027390368798,DIRECT,IND-000041,1.0
IND-000041,Dhar,Madhya Bharat,2021,8157.173196666547,DIRECT,IND-000041,1.0
IND-000041,Dhar,Madhya Bharat,2025,8156.390396810103,DIRECT,IND-000041,1.0
IND-000039,Indore,Madhya Bharat,1951,3920.898545660701,DIRECT,IND-000039,1.0
IND-000039,Indore,Madhya Bharat,1961,3920.898545660701,DIRECT,IND-000039,1.0
IND-000039,Indore,Madhya Bharat,1971,3920.898545660701,DIRECT,IND-000039,1.0
IND-000039,Indore,Madhya Bharat,1981,3920.8963745654346,DIRECT,IND-000039,1.0
IND-000039,Indore,Madhya Bharat,1991,3920.856958778953,DIRECT,IND-000039,1.0
IND-000039,Indore,Madhya Bharat,2001,3920.856958778953,DIRECT,IND-000039,1.0
IND-000039,Indore,Madhya Bharat,2011,3793.013111600013,DIRECT,IND-000039,1.0
IND-000039,Indore,Madhya Bharat,2021,3910.05224198854,DIRECT,IND-000039,1.0
IND-000039,Indore,Madhya Bharat,2025,3908.170794695853,DIRECT,IND-000039,1.0
IND-000032,Rajgarh,Madhya Bharat,1951,6164.092774088413,DIRECT,IND-000032,1.0
IND-000032,Rajgarh,Madhya Bharat,1961,6164.092774088413,DIRECT,IND-000032,1.0
IND-000032,Rajgarh,Madhya Bharat,1971,6164.092774088413,DIRECT,IND-000032,1.0
IND-000032,Rajgarh,Madhya Bharat,1981,6164.105423235937,DIRECT,IND-000032,1.0
IND-000032,Rajgarh,Madhya Bharat,1991,6164.091353695983,DIRECT,IND-000032,1.0
IND-000032,Rajgarh,Madhya Bharat,2001,6164.091353695983,DIRECT,IND-000032,1.0
IND-000032,Rajgarh,Madhya Bharat,2011,6252.91936664789,DIRECT,IND-000032,1.0
IND-000032,Rajgarh,Madhya Bharat,2021,6167.846293636729,DIRECT,IND-000032,1.0
IND-000032,Rajgarh,Madhya Bharat,2025,6166.834441702459,DIRECT,IND-000032,1.0
IND-000035,Ratlam,Madhya Bharat,1951,4844.229094885325,DIRECT,IND-000035,1.0
IND-000035,Ratlam,Madhya Bharat,1961,4844.229094885325,DIRECT,IND-000035,1.0
IND-000035,Ratlam,Madhya Bharat,1971,4844.229094885325,DIRECT,IND-000035,1.0
IND-000035,Ratlam,Madhya Bharat,1981,4844.229728710105,DIRECT,IND-000035,1.0
IND-000035,Ratlam,Madhya Bharat,1991,4844.213797453364,DIRECT,IND-000035,1.0
IND-000035,Ratlam,Madhya Bharat,2001,4844.213797453364,DIRECT,IND-000035,1.0
IND-000035,Ratlam,Madhya Bharat,2011,4820.948626929655,DIRECT,IND-000035,1.0
IND-000035,Ratlam,Madhya Bharat,2021,4857.6119139428565,DIRECT,IND-000035,1.0
IND-000035,Ratlam,Madhya Bharat,2025,4855.410988117059,DIRECT,IND-000035,1.0
IND-000030,Shivpuri,Madhya Bharat,1951,10187.819938601207,DIRECT,IND-000030,1.0
IND-000030,Shivpuri,Madhya Bharat,1961,10187.819938601207,DIRECT,IND-000030,1.0
IND-000030,Shivpuri,Madhya Bharat,1971,10187.819938601207,DIRECT,IND-000030,1.0
IND-000030,Shivpuri,Madhya Bharat,1981,10187.81435554858,DIRECT,IND-000030,1.0
IND-000030,Shivpuri,Madhya Bharat,1991,10187.917798696291,DIRECT,IND-000030,1.0
IND-000030,Shivpuri,Madhya Bharat,2001,10187.917798696291,DIRECT,IND-000030,1.0
IND-000030,Shivpuri,Madhya Bharat,2011,10006.741578983438,DIRECT,IND-000030,1.0
IND-000030,Shivpuri,Madhya Bharat,2021,10291.266214357744,DIRECT,IND-000030,1.0
IND-000030,Shivpuri,Madhya Bharat,2025,10285.39415894416,DIRECT,IND-000030,1.0
IND-000034,Ujjain,Madhya Bharat,1951,6109.592053760282,DIRECT,IND-000034,1.0
IND-000034,Ujjain,Madhya Bharat,1961,6109.592053760282,DIRECT,IND-000034,1.0
IND-000034,Ujjain,Madhya Bharat,1971,6109.592053760282,DIRECT,IND-000034,1.0
IND-000034,Ujjain,Madhya Bharat,1981,6109.598851602749,DIRECT,IND-000034,1.0
IND-000034,Ujjain,Madhya Bharat,1991,6109.6128284141705,DIRECT,IND-000034,1.0
IND-000034,Ujjain,Madhya Bharat,2001,6109.6128284141705,DIRECT,IND-000034,1.0
IND-000034,Ujjain,Madhya Bharat,2011,6144.200814904863,DIRECT,IND-000034,1.0
IND-000034,Ujjain,Madhya Bharat,2021,6099.707400476569,DIRECT,IND-000034,1.0
IND-000034,Ujjain,Madhya Bharat,2025,6101.535376467216,DIRECT,IND-000034,1.0
IND-001234,Agar Malwa,Madhya Pradesh,1951,2939.600116,LINEAGE_BACKFILL,IND-000032|IND-000033|IND-000034|IND-000091,0.7
IND-001234,Agar Malwa,Madhya Pradesh,1961,2939.600116,LINEAGE_BACKFILL,IND-000032|IND-000033|IND-000034|IND-000091,0.7
IND-001234,Agar Malwa,Madhya Pradesh,1971,2939.600116,LINEAGE_BACKFILL,IND-000032|IND-000033|IND-000034|IND-000091,0.7
IND-001234,Agar Malwa,Madhya Pradesh,1981,2939.592918,LINEAGE_BACKFILL,IND-000032|IND-000033|IND-000034|IND-000091,0.7
IND-001234,Agar Malwa,Madhya Pradesh,1991,2939.581123,LINEAGE_BACKFILL,IND-000032|IND-000033|IND-000034|IND-000091,0.7
IND-001234,Agar Malwa,Madhya Pradesh,2001,2939.581123,LINEAGE_BACKFILL,IND-000032|IND-000033|IND-000034|IND-000091,0.7
IND-001234,Agar Malwa,Madhya Pradesh,2011,2946.069786,LINEAGE_BACKFILL,IND-000032|IND-000033|IND-000034|IND-000091,0.7
IND-001234,Agar Malwa,Madhya Pradesh,2021,2946.0786138211693,DIRECT,IND-001234,1.0
IND-001234,Agar Malwa,Madhya Pradesh,2025,2732.204872251412,DIRECT,IND-001234,1.0
IND-000951,Alirajpur,Madhya Pradesh,1951,3318.181773,LINEAGE_BACKFILL,IND-000041|IND-000042|IND-000149|IND-000889|IND-000894,0.49
IND-000951,Alirajpur,Madhya Pradesh,1961,3318.181773,LINEAGE_BACKFILL,IND-000041|IND-000042|IND-000149|IND-000889|IND-000894,0.49
IND-000951,Alirajpur,Madhya Pradesh,1971,3317.213923,LINEAGE_BACKFILL,IND-000041|IND-000042|IND-000149|IND-000889|IND-000894,0.49
IND-000951,Alirajpur,Madhya Pradesh,1981,3317.204406,LINEAGE_BACKFILL,IND-000041|IND-000042|IND-000149|IND-000889|IND-000894,0.49
IND-000951,Alirajpur,Madhya Pradesh,1991,3318.153815,LINEAGE_BACKFILL,IND-000041|IND-000042|IND-000149|IND-000889|IND-000894,0.49
IND-000951,Alirajpur,Madhya Pradesh,2001,3317.187346,LINEAGE_BACKFILL,IND-000041|IND-000042|IND-000149|IND-000889|IND-000894,0.7
IND-000951,Alirajpur,Madhya Pradesh,2011,3317.1906227037666,DIRECT,IND-000951,1.0
IND-000951,Alirajpur,Madhya Pradesh,2021,3335.690512048318,DIRECT,IND-000951,1.0
IND-000951,Alirajpur,Madhya Pradesh,2025,3332.515657070245,DIRECT,IND-000951,1.0
IND-000195,Amravati,Madhya Pradesh,1951,12187.40855166054,DIRECT,IND-000195,1.0
IND-000195,Amravati,Madhya Pradesh,1961,12187.40855166054,DIRECT,IND-000195,1.0
IND-000195,Amravati,Madhya Pradesh,1971,12187.40855166054,DIRECT,IND-000195,1.0
IND-000195,Amravati,Madhya Pradesh,1981,12187.44371261682,DIRECT,IND-000195,1.0
IND-000195,Amravati,Madhya Pradesh,1991,12187.3801428126,DIRECT,IND-000195,1.0
IND-000195,Amravati,Madhya Pradesh,2001,12187.3801428126,DIRECT,IND-000195,1.0
IND-000195,Amravati,Madhya Pradesh,2011,12228.520460462994,DIRECT,IND-000195,1.0
IND-000195,Amravati,Madhya Pradesh,2021,12211.88602184916,DIRECT,IND-000195,1.0
IND-000195,Amravati,Madhya Pradesh,2025,12204.768483761434,DIRECT,IND-000195,1.0
IND-000947,Anuppur,Madhya Pradesh,1951,3847.147146,LINEAGE_BACKFILL,IND-000847|IND-000853|IND-000866|IND-000867|IND-000876,0.49
IND-000947,Anuppur,Madhya Pradesh,1961,3847.147146,LINEAGE_BACKFILL,IND-000847|IND-000853|IND-000866|IND-000867|IND-000876,0.49
IND-000947,Anuppur,Madhya Pradesh,1971,3847.147146,LINEAGE_BACKFILL,IND-000847|IND-000853|IND-000866|IND-000867|IND-000876,0.49
IND-000947,Anuppur,Madhya Pradesh,1981,3846.31604,LINEAGE_BACKFILL,IND-000847|IND-000853|IND-000866|IND-000867|IND-000876,0.49
IND-000947,Anuppur,Madhya Pradesh,1991,3847.157057,LINEAGE_BACKFILL,IND-000847|IND-000853|IND-000866|IND-000867|IND-000876,0.49
IND-000947,Anuppur,Madhya Pradesh,2001,3847.170846,LINEAGE_BACKFILL,IND-000847|IND-000853|IND-000866|IND-000867|IND-000876,0.7
IND-000947,Anuppur,Madhya Pradesh,2011,3847.111522308599,DIRECT,IND-000947,1.0
IND-000947,Anuppur,Madhya Pradesh,2021,3767.559266129453,DIRECT,IND-000947,1.0
IND-000947,Anuppur,Madhya Pradesh,2025,3773.461813120752,DIRECT,IND-000947,1.0
IND-000945,Ashoknagar,Madhya Pradesh,1951,4825.954922,LINEAGE_BACKFILL,IND-000030|IND-000031|IND-000038|IND-000399|IND-000509,0.665
IND-000945,Ashoknagar,Madhya Pradesh,1961,4825.954952,LINEAGE_BACKFILL,IND-000030|IND-000031|IND-000038|IND-000399|IND-000509,0.665
IND-000945,Ashoknagar,Madhya Pradesh,1971,4825.954952,LINEAGE_BACKFILL,IND-000030|IND-000031|IND-000038|IND-000399|IND-000509,0.665
IND-000945,Ashoknagar,Madhya Pradesh,1981,4825.960983,LINEAGE_BACKFILL,IND-000030|IND-000031|IND-000038|IND-000399|IND-000509,0.7
IND-000945,Ashoknagar,Madhya Pradesh,1991,4825.939002,LINEAGE_BACKFILL,IND-000030|IND-000031|IND-000038|IND-000399|IND-000509,0.7
IND-000945,Ashoknagar,Madhya Pradesh,2001,4825.939002,LINEAGE_BACKFILL,IND-000030|IND-000031|IND-000038|IND-000399|IND-000509,0.7
IND-000945,Ashoknagar,Madhya Pradesh,2011,4825.877662007143,DIRECT,IND-000945,1.0
IND-000945,Ashoknagar,Madhya Pradesh,2021,4736.143856230707,DIRECT,IND-000945,1.0
IND-000945,Ashoknagar,Madhya Pradesh,2025,4736.424093085909,DIRECT,IND-000945,1.0
IND-000188,Balaghat,Madhya Pradesh,1951,9258.808140393465,DIRECT,IND-000188,1.0
IND-000188,Balaghat,Madhya Pradesh,1961,9258.808140393465,DIRECT,IND-000188,1.0
IND-000188,Balaghat,Madhya Pradesh,1971,9258.808140393465,DIRECT,IND-000188,1.0
IND-000188,Balaghat,Madhya Pradesh,1981,9258.818762628487,DIRECT,IND-000188,1.0
IND-000188,Balaghat,Madhya Pradesh,1991,9258.87247677948,DIRECT,IND-000188,1.0
IND-000188,Balaghat,Madhya Pradesh,2001,9258.87247677948,DIRECT,IND-000188,1.0
IND-000188,Balaghat,Madhya Pradesh,2011,9253.130131953896,DIRECT,IND-000188,1.0
IND-000188,Balaghat,Madhya Pradesh,2021,9244.427818171684,DIRECT,IND-000188,1.0
IND-000188,Balaghat,Madhya Pradesh,2025,9249.317553542778,DIRECT,IND-000188,1.0
IND-000871,Barwani,Madhya Pradesh,1951,5305.951883,LINEAGE_BACKFILL,IND-000043,0.7
IND-000871,Barwani,Madhya Pradesh,1961,5305.951883,LINEAGE_BACKFILL,IND-000043,0.7
IND-000871,Barwani,Madhya Pradesh,1971,5305.951883,LINEAGE_BACKFILL,IND-000043,0.7
IND-000871,Barwani,Madhya Pradesh,1981,5305.9524,LINEAGE_BACKFILL,IND-000043,0.7
IND-000871,Barwani,Madhya Pradesh,1991,5305.952424,LINEAGE_BACKFILL,IND-000043,0.7
IND-000871,Barwani,Madhya Pradesh,2001,5306.132931320291,DIRECT,IND-000871,1.0
IND-000871,Barwani,Madhya Pradesh,2011,5175.190449302407,DIRECT,IND-000871,1.0
IND-000871,Barwani,Madhya Pradesh,2021,5429.203819983515,DIRECT,IND-000871,1.0
IND-000871,Barwani,Madhya Pradesh,2025,5428.968604862619,DIRECT,IND-000871,1.0
IND-000181,Betul,Madhya Pradesh,1951,10062.435710282452,DIRECT,IND-000181,1.0
IND-000181,Betul,Madhya Pradesh,1961,10062.435710282452,DIRECT,IND-000181,1.0
IND-000181,Betul,Madhya Pradesh,1971,10062.435710282452,DIRECT,IND-000181,1.0
IND-000181,Betul,Madhya Pradesh,1981,10062.409934858611,DIRECT,IND-000181,1.0
IND-000181,Betul,Madhya Pradesh,1991,10062.448586972305,DIRECT,IND-000181,1.0
IND-000181,Betul,Madhya Pradesh,2001,10062.448586972305,DIRECT,IND-000181,1.0
IND-000181,Betul,Madhya Pradesh,2011,10149.826647521642,DIRECT,IND-000181,1.0
IND-000181,Betul,Madhya Pradesh,2021,10058.125813735478,DIRECT,IND-000181,1.0
IND-000181,Betul,Madhya Pradesh,2025,10053.459078757054,DIRECT,IND-000181,1.0
IND-000396,Bhind,Madhya Pradesh,1951,4454.17157,LINEAGE_BACKFILL,IND-000027,0.7
IND-000396,Bhind,Madhya Pradesh,1961,4454.305604688963,DIRECT,IND-000396,1.0
IND-000396,Bhind,Madhya Pradesh,1971,4454.305604688963,DIRECT,IND-000396,1.0
IND-000396,Bhind,Madhya Pradesh,1981,4454.345909387237,DIRECT,IND-000396,1.0
IND-000396,Bhind,Madhya Pradesh,1991,4454.311397931767,DIRECT,IND-000396,1.0
IND-000396,Bhind,Madhya Pradesh,2001,4454.311397931767,DIRECT,IND-000396,1.0
IND-000396,Bhind,Madhya Pradesh,2011,4536.63700181099,DIRECT,IND-000396,1.0
IND-000396,Bhind,Madhya Pradesh,2021,4463.94806160989,DIRECT,IND-000396,1.0
IND-000396,Bhind,Madhya Pradesh,2025,4462.794440332774,DIRECT,IND-000396,1.0
IND-000455,Bhopal,Madhya Pradesh,1951,2765.160042,LINEAGE_BACKFILL,IND-000103,0.95
IND-000455,Bhopal,Madhya Pradesh,1961,2765.160042,LINEAGE_BACKFILL,IND-000103,0.95
IND-000455,Bhopal,Madhya Pradesh,1971,2765.160042,LINEAGE_BACKFILL,IND-000103,0.95
IND-000455,Bhopal,Madhya Pradesh,1981,2765.2209933997824,DIRECT,IND-000455,1.0
IND-000455,Bhopal,Madhya Pradesh,1991,2765.244429837014,DIRECT,IND-000455,1.0
IND-000455,Bhopal,Madhya Pradesh,2001,2765.244429837014,DIRECT,IND-000455,1.0
IND-000455,Bhopal,Madhya Pradesh,2011,2715.106698202956,DIRECT,IND-000455,1.0
IND-000455,Bhopal,Madhya Pradesh,2021,2767.39630590647,DIRECT,IND-000455,1.0
IND-000455,Bhopal,Madhya Pradesh,2025,2767.3443383566605,DIRECT,IND-000455,1.0
IND-000198,Buldana,Madhya Pradesh,1951,9716.29473608005,DIRECT,IND-000198,1.0
IND-000198,Buldana,Madhya Pradesh,1961,9716.29473608005,DIRECT,IND-000198,1.0
IND-000198,Buldana,Madhya Pradesh,1971,9716.29473608005,DIRECT,IND-000198,1.0
IND-000198,Buldana,Madhya Pradesh,1981,9716.24556125635,DIRECT,IND-000198,1.0
IND-000198,Buldana,Madhya Pradesh,1991,9716.314946779696,DIRECT,IND-000198,1.0
IND-000198,Buldana,Madhya Pradesh,2001,9716.314946779696,DIRECT,IND-000198,1.0
IND-000198,Buldana,Madhya Pradesh,2011,9703.908226825482,DIRECT,IND-000198,1.0
IND-000198,Buldana,Madhya Pradesh,2021,9737.912601657596,DIRECT,IND-000198,1.0
IND-000198,Buldana,Madhya Pradesh,2025,9742.31801450488,DIRECT,IND-000198,1.0
IND-000953,Burhanpur,Madhya Pradesh,1951,3238.573046,LINEAGE_BACKFILL,IND-000158|IND-000187|IND-000195|IND-000870,0.49
IND-000953,Burhanpur,Madhya Pradesh,1961,3238.573046,LINEAGE_BACKFILL,IND-000158|IND-000187|IND-000195|IND-000870,0.49
IND-000953,Burhanpur,Madhya Pradesh,1971,3238.573046,LINEAGE_BACKFILL,IND-000158|IND-000187|IND-000195|IND-000870,0.49
IND-000953,Burhanpur,Madhya Pradesh,1981,3238.590972,LINEAGE_BACKFILL,IND-000158|IND-000187|IND-000195|IND-000870,0.49
IND-000953,Burhanpur,Madhya Pradesh,1991,3238.570077,LINEAGE_BACKFILL,IND-000158|IND-000187|IND-000195|IND-000870,0.49
IND-000953,Burhanpur,Madhya Pradesh,2001,3238.570509,LINEAGE_BACKFILL,IND-000158|IND-000187|IND-000195|IND-000870,0.7
IND-000953,Burhanpur,Madhya Pradesh,2011,3238.6663260244195,DIRECT,IND-000953,1.0
IND-000953,Burhanpur,Madhya Pradesh,2021,3231.296677685507,DIRECT,IND-000953,1.0
IND-000953,Burhanpur,Madhya Pradesh,2025,3225.1149683857248,DIRECT,IND-000953,1.0
IND-000402,Chhindwara,Madhya Pradesh,1951,11820.859435,LINEAGE_BACKFILL,IND-000180,0.95
IND-000402,Chhindwara,Madhya Pradesh,1961,11820.95042408776,DIRECT,IND-000402,1.0
IND-000402,Chhindwara,Madhya Pradesh,1971,11820.95042408776,DIRECT,IND-000402,1.0
IND-000402,Chhindwara,Madhya Pradesh,1981,11820.93352085883,DIRECT,IND-000402,1.0
IND-000402,Chhindwara,Madhya Pradesh,1991,11820.912792985864,DIRECT,IND-000402,1.0
IND-000402,Chhindwara,Madhya Pradesh,2001,11820.912792985864,DIRECT,IND-000402,1.0
IND-000402,Chhindwara,Madhya Pradesh,2011,11744.13548929724,DIRECT,IND-000402,1.0
IND-000402,Chhindwara,Madhya Pradesh,2021,11814.41986012059,DIRECT,IND-000402,1.0
IND-000402,Chhindwara,Madhya Pradesh,2025,11811.075331568773,DIRECT,IND-000402,1.0
IND-000400,Damoh,Madhya Pradesh,1951,7303.599075,LINEAGE_BACKFILL,IND-000184,0.95
IND-000400,Damoh,Madhya Pradesh,1961,7303.946422084578,DIRECT,IND-000400,1.0
IND-000400,Damoh,Madhya Pradesh,1971,7303.946422084578,DIRECT,IND-000400,1.0
IND-000400,Damoh,Madhya Pradesh,1981,7303.889755490439,DIRECT,IND-000400,1.0
IND-000400,Damoh,Madhya Pradesh,1991,7303.897494266375,DIRECT,IND-000400,1.0
IND-000400,Damoh,Madhya Pradesh,2001,7303.897494266375,DIRECT,IND-000400,1.0
IND-000400,Damoh,Madhya Pradesh,2011,7398.856045269153,DIRECT,IND-000400,1.0
IND-000400,Damoh,Madhya Pradesh,2021,7302.738087016533,DIRECT,IND-000400,1.0
IND-000400,Damoh,Madhya Pradesh,2025,7302.928487555357,DIRECT,IND-000400,1.0
IND-001235,Datia,Madhya Pradesh,1951,2595.184423,LINEAGE_BACKFILL,IND-000030|IND-000396|IND-000508|IND-000509|IND-000864|IND-000865,0.343
IND-001235,Datia,Madhya Pradesh,1961,2595.192826,LINEAGE_BACKFILL,IND-000030|IND-000396|IND-000508|IND-000509|IND-000864|IND-000865,0.49
