event_id,event_type,effective_year,pre_vintage,post_vintage,predecessor,successor,predecessor_ck,successor_ck,transferred_area_km2,measurement_status,predecessor_match_method,successor_match_method
599197c5c07a9d4160b3b56e05eb02aa,SPLIT,1982,1981.0,1991,Chandrapur,Gadchiroli,IND-000179,IND-000645,14535.5564,MEASURED,STATE_SCOPED,STATE_SCOPED
2b60b59ddbf70f3a781acafb833f4bf1,SPLIT,1982,1981.0,1991,Osmanabad,Latur,IND-000326,IND-000647,6671.0582,MEASURED,STATE_SCOPED,STATE_SCOPED
2b60b59ddbf70f3a781acafb833f4bf1,SPLIT,1982,1981.0,1991,Osmanabad,Osmanabad,IND-000326,IND-000648,7687.1944,MEASURED,STATE_SCOPED,STATE_SCOPED
3a9788ac2f75bdadd64edfd2d895eccb,SPLIT,1982,1981.0,1991,Bharatpur,Bharatpur,IND-000070,IND-000590,5067.8255,PARTIALLY_RESOLVED,STATE_SCOPED,STATE_SCOPED
15dc3e7250857d71907e6c77fee30969,NEW_DISTRICT,1983,1981.0,1991,Cachar,Karimganj,IND-000537,IND-000530,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
cb20dc98a21ecefd0007cb6135bb8825,NEW_DISTRICT,1983,1981.0,1991,Darrang,Sonitpur,IND-000516,IND-000517,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
61dd58c4a926cceef8b2ff1a6266636f,NEW_DISTRICT,1983,1981.0,1991,Goalpara,Kokrajhar,IND-000512,IND-000510,,PARTIALLY_RESOLVED,STATE_SCOPED,STATE_SCOPED
4812019507e84d2402c1d989d6d5df14,NEW_DISTRICT,1983,1981.0,1991,Kamrup,Barpeta,IND-000515,IND-000634,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
f2681aa3b11dfc31e63c712a4beee919,NEW_DISTRICT,1983,1981.0,1991,Sibsagar,Jorhat,IND-000524,IND-000523,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
962f21833f557c87e7d74f768a918458,NEW_DISTRICT,1983,1981.0,1991,Ranchi,Gumla,IND-000120,IND-000611,8562.1868,MEASURED,NAME_ONLY,NAME_ONLY
962f21833f557c87e7d74f768a918458,NEW_DISTRICT,1983,1981.0,1991,Ranchi,Lohardaga,IND-000120,IND-000615,1492.2653,MEASURED,NAME_ONLY,NAME_ONLY
1b13c55e5a5cd917b2b008d0e1bebe35,NEW_DISTRICT,1983,1981.0,1991,Santhal Pargana,Godda,IND-000118,IND-000610,2267.0276,MEASURED,NAME_ONLY,NAME_ONLY
1b13c55e5a5cd917b2b008d0e1bebe35,NEW_DISTRICT,1983,1981.0,1991,Santhal Pargana,Sahibganj,IND-000118,IND-000623,3930.7762,MEASURED,NAME_ONLY,NAME_ONLY
2a77b50df2e460d736df9901e00af0a5,NEW_DISTRICT,1983,1981.0,1991,Manipur Central,Bishnupur; Imphal; Thoubal,,,,PARTIALLY_RESOLVED,,
204273f1083564959ce3c8309c48ba25,SPLIT,1983,1981.0,1991,Cachar,Cachar,IND-000537,IND-000636,3826.214,MEASURED,STATE_SCOPED,STATE_SCOPED
204273f1083564959ce3c8309c48ba25,SPLIT,1983,1981.0,1991,Cachar,Karimganj,IND-000537,IND-000530,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
5fbadec097ad7d13bdd681ce64c76297,SPLIT,1983,1981.0,1991,Darrang,Darrang,IND-000516,IND-000516,3655.9299,MEASURED,STATE_SCOPED,STATE_SCOPED
5fbadec097ad7d13bdd681ce64c76297,SPLIT,1983,1981.0,1991,Darrang,Sonitpur,IND-000516,IND-000517,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
76a1382248f5a9a8275a0b7ff9375aa0,SPLIT,1983,1981.0,1991,Goalpara,Goalpara,IND-000512,IND-000512,1988.959,PARTIALLY_RESOLVED,STATE_SCOPED,STATE_SCOPED
76a1382248f5a9a8275a0b7ff9375aa0,SPLIT,1983,1981.0,1991,Goalpara,Kokrajhar,IND-000512,IND-000510,,PARTIALLY_RESOLVED,STATE_SCOPED,STATE_SCOPED
fdf875bb96a5dbca6d03757a1723b41e,SPLIT,1983,1981.0,1991,Kamrup,Barpeta,IND-000515,IND-000634,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
fdf875bb96a5dbca6d03757a1723b41e,SPLIT,1983,1981.0,1991,Kamrup,Kamrup,IND-000515,IND-000515,4588.5861,MEASURED,STATE_SCOPED,STATE_SCOPED
f3fd244994c02602964b3fe9339cdf8e,SPLIT,1983,1981.0,1991,Sibsagar,Jorhat,IND-000524,IND-000523,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
f3fd244994c02602964b3fe9339cdf8e,SPLIT,1983,1981.0,1991,Sibsagar,Sibsagar,IND-000524,IND-000524,2641.8424,MEASURED,STATE_SCOPED,STATE_SCOPED
3d7107cf49c9876c3b98892dddff9851,SPLIT,1983,1981.0,1991,Ranchi,Gumla,IND-000120,IND-000611,8562.1868,MEASURED,NAME_ONLY,NAME_ONLY
3d7107cf49c9876c3b98892dddff9851,SPLIT,1983,1981.0,1991,Ranchi,Lohardaga,IND-000120,IND-000615,1492.2653,MEASURED,NAME_ONLY,NAME_ONLY
3d7107cf49c9876c3b98892dddff9851,SPLIT,1983,1981.0,1991,Ranchi,Ranchi,IND-000120,IND-000621,7651.0984,MEASURED,NAME_ONLY,NAME_ONLY
e6707e702b1cd4788fa48268bf7f9376,SPLIT,1983,1981.0,1991,Santhal Pargana,Godda,IND-000118,IND-000610,2267.0276,MEASURED,NAME_ONLY,NAME_ONLY
e6707e702b1cd4788fa48268bf7f9376,SPLIT,1983,1981.0,1991,Santhal Pargana,Sahibganj,IND-000118,IND-000623,3930.7762,MEASURED,NAME_ONLY,NAME_ONLY
69e9598e75aeba411f7b0a28cd0f1d2f,SPLIT,1983,1981.0,1991,Manipur Central,Bishnupur; Imphal; Thoubal,,,,PARTIALLY_RESOLVED,,
84f00ce41ff6e175b3dcb1b0e9055280,NEW_DISTRICT,1984,1981.0,1991,Cannanore,Kasaragod,,,,PARTIALLY_RESOLVED,,
0c0f6e25e2a757773cf005e59c8a6e99,SPLIT,1984,1981.0,1991,Kannur,Kannur,IND-000442,IND-000655,2957.5198,MEASURED,STATE_SCOPED,STATE_SCOPED
0c0f6e25e2a757773cf005e59c8a6e99,SPLIT,1984,1981.0,1991,Kannur,Kasaragod,IND-000442,IND-000658,2017.2649,MEASURED,STATE_SCOPED,STATE_SCOPED
a8fb2c3cfa3d2ecdcba624c36f451fdf,NEW_DISTRICT,1985,1981.0,1991,Kamrup,Nalbari,IND-000515,IND-000514,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
697e151a7c5ec7fe73e40ebdc23267e4,NEW_DISTRICT,1985,1981.0,1991,Madurai,Dindigul Anna,,,,PARTIALLY_RESOLVED,,
64293bcb83887cf9071b9cefbc8f1a70,NEW_DISTRICT,1985,1981.0,1991,Ramanathapuram,Kamarajar,IND-000217,IND-000663,4323.312,PARTIALLY_RESOLVED,STATE_SCOPED,NAME_ONLY
a60a0d6976c2558a46deded64b853d7a,SPLIT,1985,1981.0,1991,Kamrup,Kamrup,IND-000515,IND-000515,4588.5861,PARTIALLY_RESOLVED,STATE_SCOPED,STATE_SCOPED
7fd9dd8219e4af7783dd3399566df0f7,SPLIT,1985,1981.0,1991,Madurai,Madurai,IND-000214,IND-000664,6468.5128,PARTIALLY_RESOLVED,STATE_SCOPED,NAME_ONLY
2a58333b5ce94bcf528209ae10cb894d,SPLIT,1985,1981.0,1991,Ramanathapuram,Kamarajar,IND-000217,IND-000663,4323.312,PARTIALLY_RESOLVED,STATE_SCOPED,NAME_ONLY
2a58333b5ce94bcf528209ae10cb894d,SPLIT,1985,1981.0,1991,Ramanathapuram,Ramanathapuram,IND-000217,IND-000667,4106.5977,PARTIALLY_RESOLVED,STATE_SCOPED,NAME_ONLY
36e999bcd204f3cca9f52240103348d6,NEW_DISTRICT,1986,1981.0,1991,Gaya,Jehanabad,IND-000543,IND-000612,1562.2161,MEASURED,STATE_SCOPED,STATE_SCOPED
4c1b9aea0189295fc1b192454230f72b,NEW_DISTRICT,1986,1981.0,1991,Bangalore,Bengaluru Rural,,,,PARTIALLY_RESOLVED,,
d133bbdaf8a7043083a162c78f4480f6,NEW_DISTRICT,1986,1981.0,1991,Tirunelveli,Chidambaranar,,,,PARTIALLY_RESOLVED,,
4b068aff4e7603ff3b2ee805770b953f,SPLIT,1986,1981.0,1991,Gaya,Gaya,IND-000543,IND-000609,4992.4044,MEASURED,STATE_SCOPED,STATE_SCOPED
4b068aff4e7603ff3b2ee805770b953f,SPLIT,1986,1981.0,1991,Gaya,Jehanabad,IND-000543,IND-000612,1562.2161,MEASURED,STATE_SCOPED,STATE_SCOPED
b5d4ab1dcd1261441971a8675e45406b,SPLIT,1986,1981.0,1991,Bangalore,Bangalore,IND-000050,IND-000651,2172.348,PARTIALLY_RESOLVED,STATE_SCOPED,STATE_SCOPED
1943086b03f2bb57f3930fa3880b4380,SPLIT,1986,1981.0,1991,Tirunelveli,Chidambaranar; Tirunelveli Kattabomman,,,,PARTIALLY_RESOLVED,,
259ceb9887781e05be2982ebfdb507c8,NEW_DISTRICT,1987,1981.0,1991,Subansiri,Lower Subansiri; Upper Subansiri,,,,UNRESOLVED_NAME,,
a859e1edf3341553714864c79614600b,NEW_DISTRICT,1987,1981.0,1991,Tirap,Changlang,IND-000047,IND-000625,4973.1059,MEASURED,STATE_SCOPED,NAME_ONLY
cc6b5782cd2f70a1d79c639507e8a4e5,NEW_DISTRICT,1987,1981.0,1991,Sibsagar,Golaghat,IND-000524,IND-000522,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
5982aa85ad68b2749629fda69e8e37d4,NEW_DISTRICT,1987,1981.0,1991,Goa,North Goa; South Goa,,,,UNRESOLVED_NAME,,
138f6ffcf17469aa05c3855485e68f61,SPLIT,1987,1981.0,1991,Subansiri,Lower Subansiri; Upper Subansiri,,,,UNRESOLVED_NAME,,
b295541b000fdee6bc431d896536fac9,SPLIT,1987,1981.0,1991,Tirap,Changlang,IND-000047,IND-000625,4973.1059,MEASURED,STATE_SCOPED,NAME_ONLY
b295541b000fdee6bc431d896536fac9,SPLIT,1987,1981.0,1991,Tirap,Tirap,IND-000047,IND-000627,2171.3856,MEASURED,STATE_SCOPED,NAME_ONLY
0e6e96945c1f2c5ea7073db40677603d,SPLIT,1987,1981.0,1991,Sibsagar,Golaghat,IND-000524,IND-000522,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
0e6e96945c1f2c5ea7073db40677603d,SPLIT,1987,1981.0,1991,Sibsagar,Sibsagar,IND-000524,IND-000524,2641.8424,MEASURED,STATE_SCOPED,STATE_SCOPED
5f2e3b5efe14024b8d0111ba7f2699fd,SPLIT,1987,1981.0,1991,Goa,North Goa; South Goa,,,,UNRESOLVED_NAME,,
b6eff372f330c137d2207e81d2597956,SPLIT,1987,1981.0,1991,Sahranpur,Hardwar; Sahranpur,,,,PARTIALLY_RESOLVED,,
64a43cce16248ddb127c78e0005144d1,NEW_DISTRICT,1988,1981.0,1991,Azamgarh,Mau,IND-000284,IND-000602,2219.5859,MEASURED,STATE_SCOPED,NAME_ONLY
b0d82a9019bb504d5707b41194df3c80,NEW_DISTRICT,1988,1981.0,1991,Basti,Siddharthnagar,IND-000283,IND-000605,2780.1246,MEASURED,STATE_SCOPED,NAME_ONLY
197127e285a2f1996eb9e8582384da9e,NEW_DISTRICT,1988,1981.0,1991,Sahranpur,Hardwar,,,,PARTIALLY_RESOLVED,,
a1b4f873a22789c1d666a31f485bc4ca,NEW_DISTRICT,1988,1981.0,1991,Saharanpur,Hardwar,IND-000252,IND-000596,2274.5243,MEASURED,NAME_ONLY,NAME_ONLY
d36cc7525ddeb7e02922061311b5ec9f,SPLIT,1988,1981.0,1991,Azamgarh,Azamgarh,IND-000284,IND-000592,3688.183,MEASURED,STATE_SCOPED,NAME_ONLY
d36cc7525ddeb7e02922061311b5ec9f,SPLIT,1988,1981.0,1991,Azamgarh,Mau,IND-000284,IND-000602,2219.5859,MEASURED,STATE_SCOPED,NAME_ONLY
0771613d4ffb6660d4a2bfce71431964,SPLIT,1988,1981.0,1991,Basti,Basti,IND-000283,IND-000593,4385.8784,MEASURED,STATE_SCOPED,NAME_ONLY
0771613d4ffb6660d4a2bfce71431964,SPLIT,1988,1981.0,1991,Basti,Siddharthnagar,IND-000283,IND-000605,2780.1246,MEASURED,STATE_SCOPED,NAME_ONLY
3d83d4bed776c1448a309aeac27e9cfd,SPLIT,1988,1981.0,1991,Sahranpur,Hardwar; Sahranpur,,,,PARTIALLY_RESOLVED,,
a1d6a46b14e6f98b4269900bd6c45236,NEW_DISTRICT,1989,1981.0,1991,West Kameng,Tawang,IND-000485,IND-000626,2335.1735,MEASURED,STATE_SCOPED,NAME_ONLY
0b4f81fddabb0705710eda49f9a7bf51,NEW_DISTRICT,1989,1981.0,1991,West Siang,East Siang,,,,PARTIALLY_RESOLVED,,
fd515af4e017fa91eedaef557d9f2a2b,NEW_DISTRICT,1989,1981.0,1991,Cachar,Hailakandi,IND-000537,IND-000536,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
d0b5012134980bbda163f5b7e8013965,NEW_DISTRICT,1989,1981.0,1991,Dibrugarh,Tinsukia,IND-000525,IND-000526,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
f33c658deb8787962c567ab34dd89dbc,NEW_DISTRICT,1989,1981.0,1991,Goalpara,Bongaigaon,IND-000512,IND-000635,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
34c2a6b9213998ef8b08fab65a2a24e6,NEW_DISTRICT,1989,1981.0,1991,Lakhimpur,Dhemaji,IND-000518,IND-000637,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
bc06f072ca22b848f56be8cf78ee7473,NEW_DISTRICT,1989,1981.0,1991,Nagaon,Marigaon,IND-000521,IND-000520,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
b7aa8152e62768ba4fb2275cd61df0c7,NEW_DISTRICT,1989,1981.0,1991,Ambala,Yamunanagar,IND-000342,IND-000588,1711.4451,MEASURED,STATE_SCOPED,STATE_SCOPED
0c70170d7a9ac1010cfaa188630330c5,NEW_DISTRICT,1989,1981.0,1991,Karnal,Panipat,IND-000563,IND-000586,1881.8665,MEASURED,STATE_SCOPED,STATE_SCOPED
970c4c559181aaef7a2c74d213b9f5f9,NEW_DISTRICT,1989,1981.0,1991,Kurukshetra,Kaithal,IND-000562,IND-000582,2298.005,MEASURED,STATE_SCOPED,STATE_SCOPED
99c48509f9aacb6ad1e9f0fb2a294519,NEW_DISTRICT,1989,1981.0,1991,Mahendragarh,Rewari,IND-000567,IND-000587,1431.1945,MEASURED,STATE_SCOPED,STATE_SCOPED
9c49691978764e68f203042cec1026ac,NEW_DISTRICT,1989,1981.0,1991,North Arcot,North Arcot Ambedkar; Tiruvannamalai Sambuvarayar,,,,UNRESOLVED_NAME,,
43e878c36a407b53ede903f7d74e814f,NEW_DISTRICT,1989,1981.0,1991,Gorakhpur,Maharajganj,IND-000281,IND-000599,3003.7344,MEASURED,STATE_SCOPED,NAME_ONLY
3d1f49bd8c347333dbadef96df41b8e3,NEW_DISTRICT,1989,1981.0,1991,Mainpuri,Firozabad,IND-000259,IND-000594,2420.5185,MEASURED,STATE_SCOPED,NAME_ONLY
3d1f49bd8c347333dbadef96df41b8e3,NEW_DISTRICT,1989,1981.0,1991,Agra,Firozabad,IND-000258,IND-000594,,RESOLVED_NO_OVERLAP,STATE_SCOPED,NAME_ONLY
cb6065c49c3f36e2b625a625aa8c4497,NEW_DISTRICT,1989,1981.0,1991,Mirzapur,Sonbhadra,IND-000277,IND-000606,6884.9914,MEASURED,STATE_SCOPED,NAME_ONLY
8c000513e24751af55af1e99294317ea,SPLIT,1989,1981.0,1991,West Kameng,Tawang,IND-000485,IND-000626,2335.1735,PARTIALLY_RESOLVED,STATE_SCOPED,NAME_ONLY
35e5ffd809c23ec6ac81d4da33a523c7,SPLIT,1989,1981.0,1991,West Siang,East Siang; West Siang,,,,PARTIALLY_RESOLVED,,
21b1cf8a3a7c3b2356b99f4cd8df98cd,SPLIT,1989,1981.0,1991,Cachar,Cachar,IND-000537,IND-000636,3826.214,MEASURED,STATE_SCOPED,STATE_SCOPED
21b1cf8a3a7c3b2356b99f4cd8df98cd,SPLIT,1989,1981.0,1991,Cachar,Hailakandi,IND-000537,IND-000536,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
618865a0f18f091d3d4e76788c8689c3,SPLIT,1989,1981.0,1991,Dibrugarh,Dibrugarh,IND-000525,IND-000525,3387.0833,MEASURED,STATE_SCOPED,STATE_SCOPED
618865a0f18f091d3d4e76788c8689c3,SPLIT,1989,1981.0,1991,Dibrugarh,Tinsukia,IND-000525,IND-000526,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
38900da2b1f678082f76d63e34691a5d,SPLIT,1989,1981.0,1991,Goalpara,Bongaigaon,IND-000512,IND-000635,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
38900da2b1f678082f76d63e34691a5d,SPLIT,1989,1981.0,1991,Goalpara,Goalpara,IND-000512,IND-000512,1988.959,MEASURED,STATE_SCOPED,STATE_SCOPED
0334e2c35b6e8fe7e5723a3085a175d4,SPLIT,1989,1981.0,1991,Kokrajihar,Bongaigaon; Kokrajihar,,,,PARTIALLY_RESOLVED,,
a0b789977a33f0ee722a852c1c217737,SPLIT,1989,1981.0,1991,Lakhimpur,Dhemaji,IND-000518,IND-000637,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
a0b789977a33f0ee722a852c1c217737,SPLIT,1989,1981.0,1991,Lakhimpur,Lakhimpur,IND-000518,IND-000638,2192.1596,MEASURED,STATE_SCOPED,STATE_SCOPED
6e2ac09f26b924f65f136df8029d85c5,SPLIT,1989,1981.0,1991,Nagaon,Marigaon,IND-000521,IND-000520,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
6e2ac09f26b924f65f136df8029d85c5,SPLIT,1989,1981.0,1991,Nagaon,Nagaon,IND-000521,IND-000521,4076.5874,MEASURED,STATE_SCOPED,STATE_SCOPED
53127e08d309d5b169cc65148d39e145,SPLIT,1989,1981.0,1991,Ambala,Ambala,IND-000342,IND-000581,2436.4768,MEASURED,STATE_SCOPED,STATE_SCOPED
53127e08d309d5b169cc65148d39e145,SPLIT,1989,1981.0,1991,Ambala,Yamunanagar,IND-000342,IND-000588,1711.4451,MEASURED,STATE_SCOPED,STATE_SCOPED
0c644e78935c416c0a70f667179551d7,SPLIT,1989,1981.0,1991,Karnal,Karnal,IND-000563,IND-000583,1937.6958,MEASURED,STATE_SCOPED,STATE_SCOPED
0c644e78935c416c0a70f667179551d7,SPLIT,1989,1981.0,1991,Karnal,Panipat,IND-000563,IND-000586,1881.8665,MEASURED,STATE_SCOPED,STATE_SCOPED
f8901b584e1cd2d74094e028b7765c86,SPLIT,1989,1981.0,1991,Kurukshetra,Kaithal,IND-000562,IND-000582,2298.005,MEASURED,STATE_SCOPED,STATE_SCOPED
f8901b584e1cd2d74094e028b7765c86,SPLIT,1989,1981.0,1991,Kurukshetra,Kurukshetra,IND-000562,IND-000584,1647.1921,MEASURED,STATE_SCOPED,STATE_SCOPED
4596c9f8f42f3c4a6aafc86af02ea9d3,SPLIT,1989,1981.0,1991,Mahendragarh,Mahendragarh,IND-000567,IND-000585,1834.0292,MEASURED,STATE_SCOPED,STATE_SCOPED
4596c9f8f42f3c4a6aafc86af02ea9d3,SPLIT,1989,1981.0,1991,Mahendragarh,Rewari,IND-000567,IND-000587,1431.1945,MEASURED,STATE_SCOPED,STATE_SCOPED
70479a18981ef9b5903ddec673503a43,SPLIT,1989,1981.0,1991,North Arcot,North Arcot Ambedkar; Tiruvannamalai Sambuvarayar,,,,UNRESOLVED_NAME,,
f70c4267800b8e2aec0a1768539e7ae5,SPLIT,1989,1981.0,1991,Agra,Agra,IND-000258,IND-000258,4057.2437,MEASURED,STATE_SCOPED,NAME_ONLY
f70c4267800b8e2aec0a1768539e7ae5,SPLIT,1989,1981.0,1991,Agra,Firozabad,IND-000258,IND-000594,,RESOLVED_NO_OVERLAP,STATE_SCOPED,NAME_ONLY
8ab7ca39e326e2c7a4bef5a7afb0be19,SPLIT,1989,1981.0,1991,Gorakhpur,Gorakhpur,IND-000281,IND-000595,3334.2512,MEASURED,STATE_SCOPED,NAME_ONLY
8ab7ca39e326e2c7a4bef5a7afb0be19,SPLIT,1989,1981.0,1991,Gorakhpur,Maharajganj,IND-000281,IND-000599,3003.7344,MEASURED,STATE_SCOPED,NAME_ONLY
e1641449098298f7d374afb7a8eddca8,SPLIT,1989,1981.0,1991,Mainpuri,Firozabad,IND-000259,IND-000594,2420.5185,MEASURED,STATE_SCOPED,NAME_ONLY
e1641449098298f7d374afb7a8eddca8,SPLIT,1989,1981.0,1991,Mainpuri,Mainpuri,IND-000259,IND-000600,2767.7079,MEASURED,STATE_SCOPED,NAME_ONLY
bf2ec9aa6a5a8845762597c2f7f15867,SPLIT,1989,1981.0,1991,Mirzapur,Mirzapur,IND-000277,IND-000603,4434.528,MEASURED,STATE_SCOPED,NAME_ONLY
bf2ec9aa6a5a8845762597c2f7f15867,SPLIT,1989,1981.0,1991,Mirzapur,Sonbhadra,IND-000277,IND-000606,6884.9914,MEASURED,STATE_SCOPED,NAME_ONLY
fd73c5f91600fa385a57023fff04fc9f,NEW_DISTRICT,1990,1981.0,1991,Purnia,Araria,IND-000557,IND-000607,2814.1203,MEASURED,STATE_SCOPED,STATE_SCOPED
fd73c5f91600fa385a57023fff04fc9f,NEW_DISTRICT,1990,1981.0,1991,Purnia,Kishanganj,IND-000557,IND-000614,1935.9772,MEASURED,STATE_SCOPED,STATE_SCOPED
9f2d749f3b104dd1e073c52958d56a2c,NEW_DISTRICT,1990,1981.0,1991,Singhbhum,Pashchimi Singhbhum; Purbi Singhbhum,,,,UNRESOLVED_NAME,,
2fb2315cc7b62e448fc04cee93c43f6f,NEW_DISTRICT,1990,1981.0,1991,Greater Bombay,Mumbai; Mumbai (Suburban),,,,PARTIALLY_RESOLVED,,
677f4a8b9f5a819fc25d46ddc9dffa4e,SPLIT,1990,1981.0,1991,Purnia,Araria,IND-000557,IND-000607,2814.1203,MEASURED,STATE_SCOPED,STATE_SCOPED
677f4a8b9f5a819fc25d46ddc9dffa4e,SPLIT,1990,1981.0,1991,Purnia,Kishanganj,IND-000557,IND-000614,1935.9772,MEASURED,STATE_SCOPED,STATE_SCOPED
677f4a8b9f5a819fc25d46ddc9dffa4e,SPLIT,1990,1981.0,1991,Purnia,Purnia,IND-000557,IND-000620,3204.99,MEASURED,STATE_SCOPED,STATE_SCOPED
0b751d8f3ab8f72f07f00a2f34ccef2f,SPLIT,1990,1981.0,1991,Singhbhum,Pashchimi Singhbhum; Purbi Singhbhum,,,,UNRESOLVED_NAME,,
0d274d5f42dc058632ecb71cbdc9176e,SPLIT,1990,1981.0,1991,Greater Bombay,Mumbai; Mumbai (Suburban),,,,PARTIALLY_RESOLVED,,
091665e8ca372494f8a5d855ff7274e3,NEW_DISTRICT,1991,1981.0,2001,Bhagalpur,Banka,IND-000114,IND-000763,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
c4756954ab9e95d26e78480604051a27,NEW_DISTRICT,1991,1981.0,2001,Bhojpur,Buxar,IND-000540,IND-000768,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
4b6a19a6c58bda82d3b7ac7deb338414,NEW_DISTRICT,1991,1981.0,2001,Munger,Jamui,IND-000559,IND-000771,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
b9bdac414289cf473cfa3601477bc76b,NEW_DISTRICT,1991,1981.0,2001,Rohtas,Kaimur (Bhabua),IND-000541,IND-000769,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
a89eb87b922bdd6b00f02ecec3c01581,NEW_DISTRICT,1991,1981.0,2001,Saharsa,Supaul,IND-000115,IND-000760,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
999147a40c91fd57baa22aee477cd10f,NEW_DISTRICT,1991,1981.0,2001,Dhanbad,Bokaro,IND-000122,IND-000815,,PARTIALLY_RESOLVED,NAME_ONLY,STATE_SCOPED
9a8b99794b804f9c2afed17369977969,NEW_DISTRICT,1991,1981.0,2001,Hazaribag,Chatra,IND-000561,IND-000808,,RESOLVED_NO_OVERLAP,NAME_ONLY,STATE_SCOPED
a059c7f51b0e885b56153dbd3cc1ee4f,NEW_DISTRICT,1991,1981.0,2001,Palamu,Garhwa,IND-000123,IND-000806,,RESOLVED_NO_OVERLAP,NAME_ONLY,STATE_SCOPED
833a9b5ac40a4442a4730b53922f7092,NEW_DISTRICT,1991,1981.0,2001,Jaipur,Dausa,IND-000067,IND-000713,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
7a62c5e5be5d55b8d2171aea5fa5cd5c,NEW_DISTRICT,1991,1981.0,2001,Kota,Baran,IND-000089,IND-000718,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
a6667cc0e66ec77016f0506384c5e1c9,NEW_DISTRICT,1991,1981.0,2001,Udaipur,Rajsamand,IND-000084,IND-000715,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
60d4e9582295c767beb1eea3c9e57b81,NEW_DISTRICT,1991,1981.0,2001,Thanjavur,Nagapattinam,IND-000495,IND-000928,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
ae520034ee6be31e5dbc9ecdf0c113af,RENAME,1991,1981.0,2001,Ladakh,Leh (Ladakh),IND-000527,IND-000527,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
61a0105847a35ce1a2087d9d89d2cb36,RENAME,1991,1981.0,2001,Ladakh,Leh (Ladakh),IND-000527,IND-000527,,RESOLVED_NO_OVERLAP,NAME_ONLY,NAME_ONLY
af2df63fefea7b4fae8e1c0e80b7448f,RENAME,1991,1981.0,2001,Chidambaranar,Toothukudi,,,,UNRESOLVED_NAME,,
ce1adea703d818d7103763d583824bc5,RENAME,1991,1981.0,2001,Dindigul Anna,Dindigul,,,,PARTIALLY_RESOLVED,,
777ccb6c5f1eca8abc6d2e4a031f58ea,RENAME,1991,1981.0,2001,Kamarajar,Virudhunagar,,,,PARTIALLY_RESOLVED,,
6d658adec4a827f518228b10c409da71,RENAME,1991,1981.0,2001,Madras,Chennai,IND-000213,IND-000213,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
634ad1adfbf17ec0ee24eb9a081790a0,RENAME,1991,1981.0,2001,Nilgiri,The Nilgiris,IND-000216,IND-000216,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
c0113b9e55e8aa97a370832a1ffa7825,RENAME,1991,1981.0,2001,North Arcot Ambedkar,Vellore,IND-000200,IND-000665,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
db9e0c41bcbbb5db6ce60b48057b5c30,RENAME,1991,1981.0,2001,Pasumpon Muthuramalinga Thevar,Sivaganga,,,,PARTIALLY_RESOLVED,,
726172fd9f09dbe4488bd1fca9b58a8c,RENAME,1991,1981.0,2001,Periyar,Erode,IND-000492,IND-000492,,RESOLVED_NO_OVERLAP,STATE_SCOPED,STATE_SCOPED
